term_id,term_rank,term_str,n,num,stop,p_stem,pos_max,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max
8738,10933,relivin,1,0,0,relivin,NN,0.007182868069297677,0.007182868069297677,0.007182868069297677,0.007182868069297677
8739,3733,reload,3,0,0,reload,NN,0.004479992622065429,0.017919970488261716,0.002871220486622654,0.009721642809477534
8740,10931,reloaded,1,0,0,reload,VBD,0.00616103746529717,0.00616103746529717,0.00616103746529717,0.00616103746529717
8741,3734,remain,3,0,0,remain,VBP,0.018404278751452285,0.03680855750290457,0.018404278751452285,0.024035871934073333
8742,10919,remaining,1,0,0,remain,VBG,0.005961489693141797,0.005961489693141797,0.005961489693141797,0.005961489693141797
8743,10928,remedy,1,0,0,remedi,NN,0.011594393340204913,0.011594393340204913,0.011594393340204913,0.011594393340204913
8744,338,remember,97,0,0,rememb,VB,0.005569054528462958,0.37312665340701817,0.004144078169300821,0.02421863865175804
8745,10926,remembered,1,0,0,rememb,VBD,0.011414635303922666,0.011414635303922666,0.011414635303922666,0.011414635303922666
8746,967,remind,24,0,0,remind,VB,0.00902860695453342,0.11737189040893448,0.00680681247622755,0.030917998133108634
8747,3735,reminded,3,0,0,remind,VBN,0.009742646908630493,0.02922794072589148,0.01147839373810412,0.013559640954353767
8748,5987,reminder,2,0,0,remind,NN,0.009544124031370666,0.01908824806274133,0.009544124031370666,0.009939646288526567
8749,3730,reminds,3,0,0,remind,VBZ,0.010847856344764038,0.03254356903429211,0.010871606403931216,0.012920704993153852
8750,10922,reminisce,1,0,0,reminisc,NN,0.005937451428250096,0.005937451428250096,0.005937451428250096,0.005937451428250096
8751,5989,reminiscin,2,0,0,reminiscin,NNS,0.009295681962582793,0.018591363925165586,0.009295681962582793,0.009865469823686817
8752,10920,reminiscing,1,0,0,reminisc,VBG,0.00753190769414846,0.00753190769414846,0.00753190769414846,0.00753190769414846
8753,2891,remix,5,0,0,remix,NN,0.008471252051919845,0.042356260259599224,0.00793641662217678,0.014125823296075654
8754,10941,remixin,1,0,0,remixin,VBZ,0.007629471265316186,0.007629471265316186,0.007629471265316186,0.007629471265316186
8755,10942,remnants,1,0,0,remnant,NNS,0.011594393340204913,0.011594393340204913,0.011594393340204913,0.011594393340204913
8756,10943,remodel,1,0,0,remodel,NN,0.00793794045394083,0.00793794045394083,0.00793794045394083,0.00793794045394083
8757,10962,remote,1,0,0,remot,JJ,0.009624104275856365,0.009624104275856365,0.009624104275856365,0.009624104275856365
8758,10961,remotely,1,0,0,remot,RB,0.014949116286355571,0.014949116286355571,0.014949116286355571,0.014949116286355571
8759,10960,removed,1,0,0,remov,VBD,0.014724879542060238,0.014724879542060238,0.014724879542060238,0.014724879542060238
8760,1728,remy,11,0,0,remi,NN,0.009184605292332176,0.05510763175399306,0.003908851508654233,0.022454141533973102
8761,10958,remyboy,1,0,0,remyboy,NN,0.006388234074646525,0.006388234074646525,0.006388234074646525,0.006388234074646525
8762,10957,remygirl,1,0,0,remygirl,NN,0.006388234074646525,0.006388234074646525,0.006388234074646525,0.006388234074646525
8763,10956,ren,1,0,0,ren,NNS,0.005630929079181736,0.005630929079181736,0.005630929079181736,0.005630929079181736
8764,10955,renaissance,1,0,0,renaiss,NN,0.009231899399410808,0.009231899399410808,0.009231899399410808,0.009231899399410808
8765,5990,rendezvous,2,0,0,rendezv,JJ,0.005117018815108708,0.015351056445326125,0.004945600508401574,0.005459855428522977
8766,10954,renegade,1,0,0,renegad,NN,0.003342764935768499,0.003342764935768499,0.003342764935768499,0.003342764935768499
8767,10953,renew,1,0,0,renew,VB,0.013265657245099314,0.013265657245099314,0.013265657245099314,0.013265657245099314
8768,10952,renewed,1,0,0,renew,VBN,0.007853269089098794,0.007853269089098794,0.007853269089098794,0.007853269089098794
8769,1401,rent,14,0,0,rent,NN,0.005432145074809657,0.0760500310473352,0.0054353794867396145,0.008905187488781238
8770,3739,rental,3,0,0,rental,NN,0.005060622619157048,0.010121245238314097,0.005060622619157048,0.006272706791810361
8771,10949,rentals,1,0,0,rental,NNS,0.0030216524717120766,0.006043304943424153,0.0030216524717120766,0.0030216524717120766
8772,10948,rented,1,0,0,rent,JJ,0.01274881345632921,0.01274881345632921,0.01274881345632921,0.01274881345632921
8773,936,rep,26,0,0,rep,NN,0.009375701795778839,0.09375701795778839,0.0035852364572467104,0.04094686122972732
8774,10946,repaid,1,0,0,repaid,VBD,0.008414216881177279,0.008414216881177279,0.008414216881177279,0.008414216881177279
8775,10945,repay,1,0,0,repay,VB,0.0045168342153559015,0.0045168342153559015,0.0045168342153559015,0.0045168342153559015
8776,2867,repeat,5,0,0,repeat,NN,0.0071176109016692956,0.03558805450834648,0.007461813634804083,0.011174158726746413
8777,5993,repeatpeatpeatpeatpeatpeat,2,0,0,repeatpeatpeatpeatpeatpeat,NN,0.030360576375381934,0.030360576375381934,0.030360576375381934,0.030360576375381934
8778,10930,repent,1,0,0,repent,JJ,0.00517570458420395,0.00517570458420395,0.00517570458420395,0.00517570458420395
8779,10918,rephrase,1,0,0,rephras,VB,0.003931877047279102,0.003931877047279102,0.003931877047279102,0.003931877047279102
8780,3244,replace,4,0,0,replac,VB,0.008265779320498512,0.03306311728199405,0.008248890052133511,0.011714579585420428
8781,3742,replaced,3,0,0,replac,VBN,0.01044418781332098,0.03133256343996294,0.011217521153147206,0.012591095171899925
8782,10891,replacement,1,0,0,replac,NN,0.01005111231539948,0.01005111231539948,0.01005111231539948,0.01005111231539948
8783,5995,replacing,2,0,0,replac,VBG,0.009718325608163676,0.01943665121632735,0.009718325608163676,0.011016441303116945
8784,2719,replay,6,0,0,replay,NN,0.029196733891872002,0.058393467783744005,0.029196733891872002,0.045743008871073826
8785,3743,replayayayay,3,0,0,replayayayay,NN,0.030570684170367277,0.030570684170367277,0.030570684170367277,0.030570684170367277
8786,5997,replayin,2,0,0,replayin,NN,0.008219966534429496,0.016439933068858992,0.008219966534429496,0.009054609290233105
8787,10888,replica,1,0,0,replica,NN,0.0063061582621243,0.0063061582621243,0.0063061582621243,0.0063061582621243
8788,2742,reply,6,0,0,repli,VB,0.00657244013391409,0.03286220066957045,0.00733988857541186,0.009894299136898807
8789,10886,reporter,1,0,0,report,NN,0.009061464333575532,0.009061464333575532,0.009061464333575532,0.009061464333575532
8790,5942,reporting,2,0,0,report,NN,0.009605521907419694,0.019211043814839388,0.009605521907419694,0.010368415344110066
8791,1182,reppin,18,0,0,reppin,NN,0.0073448093177423505,0.06610328385968116,0.005130756182919389,0.029935840586055983
8792,5929,repping,2,0,0,rep,NN,0.004073060103721139,0.008146120207442278,0.004073060103721139,0.004170261692031651
8793,2862,represent,5,0,0,repres,JJ,0.010475631714542086,0.03142689514362626,0.004656329535268652,0.022166359164901665
8794,2322,representin,7,0,0,representin,NN,0.010413303324490577,0.03123990997347173,0.007388786388300556,0.01855529814806305
8795,10871,reprimand,1,0,0,reprimand,NN,0.0032009030420678776,0.006401806084135755,0.0032009030420678776,0.0032009030420678776
8796,2860,reputation,5,0,0,reput,NN,0.008576673625122221,0.0428833681256111,0.00902010403243385,0.012618010697056342
8797,10880,reputations,1,0,0,reput,NNS,0.012804243080052381,0.012804243080052381,0.012804243080052381,0.012804243080052381
8798,10879,request,1,0,0,request,NN,0.013265657245099314,0.013265657245099314,0.013265657245099314,0.013265657245099314
8799,10878,rerep,1,0,0,rerep,NN,0.004608725991255161,0.004608725991255161,0.004608725991255161,0.004608725991255161
8800,10877,rereremy,1,0,0,rereremi,NN,0.007629471265316186,0.007629471265316186,0.007629471265316186,0.007629471265316186
8801,2319,rerock,7,0,0,rerock,NN,0.010540459324392107,0.03162137797317632,0.005341676739593908,0.021800836163360298
8802,5928,reroute,2,0,0,rerout,NN,0.011803510654958107,0.011803510654958107,0.011803510654958107,0.011803510654958107
8803,10874,rerun,1,0,0,rerun,VB,0.005203137647371109,0.005203137647371109,0.005203137647371109,0.005203137647371109
8804,10873,rescue,1,0,0,rescu,VB,0.01479887391161833,0.01479887391161833,0.01479887391161833,0.01479887391161833
8805,10872,rescued,1,0,0,rescu,VBN,0.015180288187690967,0.015180288187690967,0.015180288187690967,0.015180288187690967
8806,10892,resemble,1,0,0,resembl,JJ,0.004213127193722529,0.004213127193722529,0.004213127193722529,0.004213127193722529
8807,10882,resentment,1,0,0,resent,NN,0.007011847400981067,0.007011847400981067,0.007011847400981067,0.007011847400981067
8808,10893,resents,1,0,0,resent,NNS,0.00555655831775858,0.00555655831775858,0.00555655831775858,0.00555655831775858
8809,10906,reservation,1,0,0,reserv,NN,0.012860156805292785,0.012860156805292785,0.012860156805292785,0.012860156805292785
8810,5863,reservations,2,0,0,reserv,NNS,0.008702643286474828,0.017405286572949655,0.008702643286474828,0.009117054871545058
8811,10914,resha,1,0,0,resha,NN,0.007200430093916987,0.007200430093916987,0.007200430093916987,0.007200430093916987
8812,10913,residence,1,0,0,resid,NN,0.0053642548422805966,0.0053642548422805966,0.0053642548422805966,0.0053642548422805966
8813,10912,residential,1,0,0,residenti,NN,0.012531812376221479,0.012531812376221479,0.012531812376221479,0.012531812376221479
8814,5864,residual,2,0,0,residu,JJ,0.008428942222319553,0.016857884444639107,0.008428942222319553,0.010409235876960894
8815,10910,residuals,1,0,0,residu,NNS,0.008536162053368254,0.008536162053368254,0.008536162053368254,0.008536162053368254
8816,10909,residue,1,0,0,residu,NN,0.0034934471036916345,0.0034934471036916345,0.0034934471036916345,0.0034934471036916345
8817,5865,resilient,2,0,0,resili,NN,0.004902253909088848,0.009804507818177696,0.004902253909088848,0.004988577193864277
8818,3793,resist,3,0,0,resist,NN,0.012662388577801552,0.03798716573340465,0.012277883849215849,0.017257724850995703
8819,10907,resort,1,0,0,resort,NN,0.011414635303922666,0.011414635303922666,0.011414635303922666,0.011414635303922666
8820,1185,respect,18,0,0,respect,NN,0.004230002645526933,0.0761400476194848,0.004313551777552398,0.0075433187647711685
8821,10895,respecting,1,0,0,respect,VBG,0.00968742075135542,0.00968742075135542,0.00968742075135542,0.00968742075135542
8822,10904,respond,1,0,0,respond,VB,0.004073272349117632,0.004073272349117632,0.004073272349117632,0.004073272349117632
8823,5866,response,2,0,0,respons,NN,0.004874148529046876,0.009748297058093752,0.004874148529046876,0.005406842357358011
8824,10903,responsibilities,1,0,0,respons,NNS,0.004305520333935742,0.004305520333935742,0.004305520333935742,0.004305520333935742
8825,665,rest,40,0,0,rest,NN,0.005637748761745236,0.2029589554228285,0.004315314005612941,0.031560759264653654
8826,3790,restaurant,3,0,0,restaur,NN,0.010824872105902278,0.021649744211804555,0.010824872105902278,0.017168479952909526
8827,10900,restin,1,0,0,restin,NN,0.003737279071588893,0.003737279071588893,0.003737279071588893,0.003737279071588893
8828,3789,restless,3,0,0,restless,JJ,0.010227953668913431,0.030683861006740296,0.010871606403931216,0.012401279666795908
8829,10898,restore,1,0,0,restor,VB,0.01001692485854438,0.01001692485854438,0.01001692485854438,0.01001692485854438
8830,10897,restraining,1,0,0,restrain,VBG,0.00937890416691735,0.00937890416691735,0.00937890416691735,0.00937890416691735
8831,10896,restraint,1,0,0,restraint,NN,0.005060096062563656,0.005060096062563656,0.005060096062563656,0.005060096062563656
8832,10963,result,1,0,0,result,NN,0.004645072410744555,0.004645072410744555,0.004645072410744555,0.004645072410744555
8833,10894,resuscitates,1,0,0,resuscit,VBZ,0.005060096062563656,0.005060096062563656,0.005060096062563656,0.005060096062563656
8834,10964,retail,1,0,0,retail,JJ,0.00680133004252205,0.00680133004252205,0.00680133004252205,0.00680133004252205
8835,3310,retarded,4,0,0,retard,VBD,0.0047134413666241924,0.02356720683312096,0.005491456978181,0.007437105642635857
8836,11034,retards,1,0,0,retard,NNS,0.004213127193722529,0.004213127193722529,0.004213127193722529,0.004213127193722529
8837,3311,retire,4,0,0,retir,VB,0.005272340023164589,0.015817020069493766,0.003084818317115482,0.009931004642625295
8838,11032,retired,1,0,0,retir,VBN,0.007729595560136608,0.007729595560136608,0.007729595560136608,0.007729595560136608
8839,3787,retreat,3,0,0,retreat,NN,0.005933215442365978,0.017799646327097934,0.0033576253791733133,0.011640823838171629
8840,11030,retro,1,0,0,retro,VBP,0.004375892880255643,0.004375892880255643,0.004375892880255643,0.004375892880255643
8841,3306,return,4,0,0,return,NN,0.014871679693074893,0.029743359386149786,0.014871679693074893,0.023748017180371856
8842,5872,returned,2,0,0,return,VBD,0.0040275126085995636,0.01208253782579869,0.003024331683446551,0.006033874458905588
8843,11028,returnin,1,0,0,returnin,JJ,0.00604717845669825,0.00604717845669825,0.00604717845669825,0.00604717845669825
8844,5873,reup,2,0,0,reup,NN,0.00794865472675701,0.01589730945351402,0.00794865472675701,0.010247852374992508
8845,11026,revanche,1,0,0,revanch,NN,0.01107133800154905,0.01107133800154905,0.01107133800154905,0.01107133800154905
8846,11024,reveal,1,0,0,reveal,VBP,0.008738800915169282,0.008738800915169282,0.008738800915169282,0.008738800915169282
8847,11014,revealed,1,0,0,reveal,VBD,0.007079269010605884,0.007079269010605884,0.007079269010605884,0.007079269010605884
8848,11023,reveled,1,0,0,revel,VBD,0.014365736138595354,0.014365736138595354,0.014365736138595354,0.014365736138595354
8849,2309,revenge,7,0,0,reveng,NN,0.009534538523982958,0.05720723114389775,0.009159026270358521,0.016291914722018075
8850,11021,revenges,1,0,0,reveng,VBZ,0.012973462151594926,0.012973462151594926,0.012973462151594926,0.012973462151594926
8851,11020,revenue,1,0,0,revenu,NN,0.005221588490092283,0.005221588490092283,0.005221588490092283,0.005221588490092283
8852,3785,reverend,3,0,0,reverend,NN,0.004495682412753728,0.013487047238261184,0.0050467375331132635,0.005284485339812389
8853,3784,reverse,3,0,0,revers,NN,0.010880772522912707,0.021761545045825413,0.010880772522912707,0.015598500960165585
8854,11017,reversed,1,0,0,revers,VBD,0.005774462565513819,0.005774462565513819,0.005774462565513819,0.005774462565513819
8855,5875,revive,2,0,0,reviv,JJ,0.010847056752898886,0.010847056752898886,0.010847056752898886,0.010847056752898886
8856,11015,revolution,1,0,0,revolut,NN,0.028047389603924267,0.028047389603924267,0.028047389603924267,0.028047389603924267
8857,1785,rewind,11,0,0,rewind,NN,0.008479963189633026,0.06783970551706421,0.00625577794552728,0.01752691778043008
8858,11036,rewindin,1,0,0,rewindin,NN,0.006603084996439568,0.006603084996439568,0.006603084996439568,0.006603084996439568
8859,11037,rewiring,1,0,0,rewir,NN,0.005961489693141797,0.005961489693141797,0.005961489693141797,0.005961489693141797
8860,11038,rewrite,1,0,0,rewrit,VB,0.014295999555398288,0.014295999555398288,0.014295999555398288,0.014295999555398288
8861,5876,rgf,2,0,0,rgf,NN,0.015258942530632372,0.015258942530632372,0.015258942530632372,0.015258942530632372
8862,11057,rhinestones,1,0,0,rhineston,NNS,0.020171067865835942,0.020171067865835942,0.020171067865835942,0.020171067865835942
8863,2749,rhyme,6,0,0,rhyme,VB,0.008936850389945124,0.04468425194972562,0.010956126361346482,0.012306881666170022
8864,11056,rhymer,1,0,0,rhymer,NN,0.014365736138595354,0.014365736138595354,0.014365736138595354,0.014365736138595354
8865,3781,rhymes,3,0,0,rhyme,NNS,0.004488815663396514,0.013466446990189541,0.004470751184225337,0.004718651345492133
8866,1390,rhythm,14,0,0,rhythm,NN,0.010859072343055755,0.09773165108750179,0.009806568467845927,0.029712438790637657
8867,11054,ribcage,1,0,0,ribcag,NN,0.003890324845986853,0.003890324845986853,0.003890324845986853,0.003890324845986853
8868,11053,ric,1,0,0,ric,JJ,0.007629471265316186,0.007629471265316186,0.007629471265316186,0.007629471265316186
8869,11052,rica,1,0,0,rica,NN,0.009849417753886447,0.009849417753886447,0.009849417753886447,0.009849417753886447
8870,5877,rican,2,0,0,rican,JJ,0.004972756601304927,0.009945513202609854,0.004972756601304927,0.006163044085659829
8871,11050,ricardo,1,0,0,ricardo,NN,0.00317781960666835,0.0063556392133367,0.00317781960666835,0.00317781960666835
8872,416,rich,76,0,0,rich,JJ,0.004220144400065514,0.20256693120314467,0.002995708522510877,0.01339648061169393
8873,2751,richard,6,0,0,richard,NN,0.005245089056447274,0.026225445282236366,0.0041515820777745455,0.010746439732421191
8874,11047,richer,1,0,0,richer,JJR,0.0064300784026463925,0.0064300784026463925,0.0064300784026463925,0.0064300784026463925
8875,1545,riches,13,0,0,rich,NNS,0.020856075968415714,0.10428037984207857,0.005151389688247773,0.08712953938225974
8876,11045,richest,1,0,0,richest,JJS,0.008002651925032737,0.008002651925032737,0.008002651925032737,0.008002651925032737
8877,11044,richie,1,0,0,richi,NN,0.006059621210724378,0.006059621210724378,0.006059621210724378,0.006059621210724378
8878,2170,rick,8,0,0,rick,NN,0.0034831222003459355,0.03134809980311342,0.0028398479300609457,0.006657971234022485
8879,3780,rickey,3,0,0,rickey,JJ,0.009973194298360218,0.019946388596720436,0.009973194298360218,0.014647899793618099
8880,2756,ricky,6,0,0,ricki,JJ,0.0050087968849817635,0.03005278130989058,0.004388954510001746,0.00760289353694177
8881,11042,rico,1,0,0,rico,NN,0.009061464333575532,0.009061464333575532,0.009061464333575532,0.009061464333575532
8882,5879,ricochet,2,0,0,ricochet,NN,0.056634152084847074,0.056634152084847074,0.056634152084847074,0.056634152084847074
8883,2634,rid,6,0,0,rid,JJ,0.004562035878639086,0.027372215271834515,0.0047813847020144185,0.00619092759436687
